trial,choice_arm_index,choice_planet_label,is_optimal,exploration,intent,intent_reason,explanation,context_mercury,context_krypton,context_nobelium,reward_received,w_intercept_arm_0,w_mercury_arm_0,w_krypton_arm_0,w_nobelium_arm_0,w_intercept_arm_1,w_mercury_arm_1,w_krypton_arm_1,w_nobelium_arm_1,w_intercept_arm_2,w_mercury_arm_2,w_krypton_arm_2,w_nobelium_arm_2,w_intercept_arm_3,w_mercury_arm_3,w_krypton_arm_3,w_nobelium_arm_3,feature_uncertainty_mercury_arm_0,feature_uncertainty_krypton_arm_0,feature_uncertainty_nobelium_arm_0,feature_uncertainty_mercury_arm_1,feature_uncertainty_krypton_arm_1,feature_uncertainty_nobelium_arm_1,feature_uncertainty_mercury_arm_2,feature_uncertainty_krypton_arm_2,feature_uncertainty_nobelium_arm_2,feature_uncertainty_mercury_arm_3,feature_uncertainty_krypton_arm_3,feature_uncertainty_nobelium_arm_3,mapping_arm_0,mapping_arm_1,mapping_arm_2,mapping_arm_3,agent_mu_arm_0,agent_sigma_arm_0,agent_mu_arm_1,agent_sigma_arm_1,agent_mu_arm_2,agent_sigma_arm_2,agent_mu_arm_3,agent_sigma_arm_3,simulation_id,agent_name,reg,k
37,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+13.7), Krypton off (-0.8), Nobelium on (+32.3).",-1,-1,1,86,24.550222921584066,0.5203252032520513,2.2507212168896125,-24.550222921584066,32.304221779307795,-14.218578244851113,0.25312556622571414,32.304221779307795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10569105691056913,0.11198531340152117,0.5211119853134016,0.06991983269431859,0.06322760543743465,0.5149529452771001,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,-2.771046420141662,1.532239430090839,77.42879051934483,0.39268316708346523,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
38,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+0.5), Krypton off (-2.3), Nobelium off (+24.6).",1,-1,-1,47,24.535911602210035,0.5177900552486392,2.2777900552486514,-24.535911602210035,32.304221779307795,-14.218578244851113,0.25312556622571414,32.304221779307795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10569105691056913,0.11198531340152117,0.5211119853134016,0.0651084133599082,0.05834390288095669,0.5149483602101831,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,47.37004982953057,0.43212221561911895,-14.471703811076829,1.435787090226288,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
39,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+14.2), Krypton off (-0.3), Nobelium on (+32.3).",-1,-1,1,79,24.535911602210035,0.5177900552486392,2.2777900552486514,-24.535911602210035,32.30497096275758,-14.242847248121898,0.2286749427246484,32.30497096275758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10563535911602212,0.10563535911602215,0.5193370165745858,0.0651084133599082,0.05834390288095669,0.5149483602101831,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,-2.7955801104972906,1.5305363231443052,78.573896237241,0.3655120818239694,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
40,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury on (-14.2), Krypton off (-0.2), Nobelium on (+32.3).",1,-1,1,52,24.535911602210035,0.5177900552486392,2.2777900552486514,-24.535911602210035,32.359900548857695,-14.134821973073137,0.22404653562878352,32.359900548857695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10563535911602212,0.10563535911602215,0.5193370165745858,0.061431083169055364,0.05461132718844903,0.5149448558793757,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,-1.7600000000000122,1.4422205101855958,50.13841973466862,0.3684504953028895,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
41,1,C,0,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury on (-14.1), Krypton off (-0.2), Nobelium on (+32.4).",1,-1,1,45,24.535911602210035,0.5177900552486392,2.2777900552486514,-24.535911602210035,32.218604651162764,-14.412696417347583,0.23595223130100962,32.218604651162764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10563535911602212,0.10563535911602215,0.5193370165745858,0.057606605056996774,0.05460430642210441,0.5139559975606325,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,-1.7600000000000122,1.4422205101855958,50.36093258901347,0.34572968400421056,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
42,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+0.5), Krypton off (-2.3), Nobelium off (+24.5).",1,-1,-1,63,25.060148940232978,0.6106549551270017,1.2862325759022717,-25.060148940232978,32.218604651162764,-14.412696417347583,0.23595223130100962,32.218604651162764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10563535911602212,0.10563535911602215,0.5193370165745858,0.05459878483134298,0.05459878483134296,0.5131782945736435,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,47.31182320442006,0.39667123200245136,-14.648648648648592,1.433197144168957,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
43,1,C,1,0,exploit,estimated effects favor this planet,"Exploit Planet 2 because estimated effects favor this planet: Mercury off (+14.4), Krypton on (+0.2), Nobelium on (+32.2).",-1,1,1,79,25.060148940232978,0.6106549551270017,1.2862325759022717,-25.060148940232978,32.21656002725922,-14.412524135842194,0.23193124597731263,32.21656002725922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10559480618674816,0.10101202978804665,0.5180446820698874,0.05459878483134298,0.05459878483134296,0.5131782945736435,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,0.6755776207752682,1.440302092090024,79.08585795097412,0.32675255522891866,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
44,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+0.6), Krypton on (+1.3), Nobelium off (+25.1).",1,1,-1,44,25.028037383177605,-0.24922118380061065,0.42159916926275187,-25.028037383177605,32.21656002725922,-14.412524135842194,0.23193124597731263,32.21656002725922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10559480618674816,0.10101202978804665,0.5180446820698874,0.05459432855033507,0.052171279294286894,0.512550637943437,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,52.017185411495234,0.5358986107327552,-14.180592889864883,1.4704139346753595,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
45,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (-0.2), Krypton on (+0.4), Nobelium off (+25.0).",1,1,-1,54,25.04038811400858,0.08150394178289488,0.7541540327471328,-25.04038811400858,32.21656002725922,-14.412524135842194,0.23193124597731263,32.21656002725922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09078771695594126,0.08604064678831037,0.5180240320427237,0.05459432855033507,0.052171279294286894,0.512550637943437,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,50.22845275181735,0.47234764514989735,-14.180592889864883,1.4704139346753595,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
46,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+0.1), Krypton on (+0.8), Nobelium off (+25.0).",1,1,-1,51,25.04061955072325,0.08770130269770249,0.7603856805826261,-25.04061955072325,32.21656002725922,-14.412524135842194,0.23193124597731263,32.21656002725922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813826561552456,0.0765312310491207,0.5180109157064889,0.05459432855033507,0.052171279294286894,0.512550637943437,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,50.91643420254719,0.4270990330008923,-14.180592889864883,1.4704139346753595,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
47,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+0.1), Krypton off (-0.8), Nobelium off (+25.0).",1,-1,-1,49,25.028628194708006,0.08633613293596198,0.7838887383726281,-25.028628194707892,32.21656002725922,-14.412524135842194,0.23193124597731263,32.21656002725922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07487947481793004,0.06995589291209356,0.5180018463432149,0.05459432855033507,0.052171279294286894,0.512550637943437,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,49.40855472356158,0.36852245644282905,-14.644455381819505,1.4322758380988532,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
48,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-0.1), Krypton on (+0.8), Nobelium off (+25.0).",-1,1,-1,58,25.271208928432088,-0.38695075314134186,0.8093342698821644,-25.271208928432202,32.21656002725922,-14.412524135842194,0.23193124597731263,32.21656002725922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07486679310033414,0.06619705590174299,0.5170233902284839,0.05459432855033507,0.052171279294286894,0.512550637943437,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,50.75480899485257,0.3964076017490899,14.644455381819505,1.4322758380988532,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
49,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (-0.4), Krypton on (+0.8), Nobelium off (+25.3).",1,1,-1,54,25.277571167759902,-0.19095273514098388,1.0061532219893294,-25.277571167759902,32.21656002725922,-14.412524135842194,0.23193124597731263,32.21656002725922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06992897838133146,0.066182783110903,0.5157262155623197,0.05459432855033507,0.052171279294286894,0.512550637943437,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,50.96480137360511,0.3927064704916028,-14.180592889864883,1.4704139346753595,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
50,0,D,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (-0.2), Krypton off (-1.0), Nobelium off (+25.3).",1,-1,-1,32,24.821525638702724,-0.23603309778341242,1.9025185722051265,-24.821525638702724,32.21656002725922,-14.412524135842194,0.23193124597731263,32.21656002725922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06511596456826019,0.06132936642098858,0.5157211440935833,0.05459432855033507,0.052171279294286894,0.512550637943437,1.0,1.0,1.0,1.0,1.0,1.0,D,C,A,B,49.35803637838949,0.34575759273700674,-14.644455381819505,1.4322758380988532,0.0,2.0,0.0,2.0,15,"UCB(reg=1, k=0.5)",1,0.5
1,0,B,1,1,explore,learn how each signal affects this planet,"Exploring Planet 1 to learn how each signal affects this planet: Mercury on, Krypton on, Nobelium off.",1,1,-1,82,16.4,16.4,16.4,-16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
2,0,B,0,1,explore,learn how each signal affects this planet,"Exploring Planet 1 to learn how each signal affects this planet: Mercury off, Krypton on, Nobelium on.",-1,1,1,54,27.200000000000003,5.600000000000003,27.200000000000003,-5.600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
3,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-5.6), Krypton on (+27.2), Nobelium on (-5.6).",-1,1,1,45,27.399999999999995,5.400000000000004,27.399999999999995,-5.400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,43.2,0.8944271909999161,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
4,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-5.4), Krypton on (+27.4), Nobelium on (-5.4).",-1,1,1,46,27.553846153846166,5.246153846153849,27.553846153846166,-5.246153846153849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777777777777778,0.5777777777777778,0.5777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,43.999999999999986,0.6666666666666666,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
5,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-5.2), Krypton on (+27.6), Nobelium on (-5.2).",-1,1,1,50,27.870588235294154,4.9294117647058755,27.870588235294154,-4.9294117647058755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5692307692307693,0.5692307692307693,0.5692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,44.61538461538464,0.5547001962252293,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
6,0,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+4.9), Krypton on (+27.9), Nobelium off (+4.9).",1,1,-1,75,28.91503267973857,5.973856209150322,28.91503267973857,-5.973856209150322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647058823529413,0.5647058823529413,0.5647058823529413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,65.60000000000005,0.8944271909999162,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
7,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+6.0), Krypton off (-28.9), Nobelium off (+6.0).",1,-1,-1,53,42.20412371134024,7.0742268041237075,16.30309278350516,-7.0742268041237075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542483660130719,0.542483660130719,0.542483660130719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,11.947712418300645,1.4730698016465058,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
8,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+7.1), Krypton off (-16.3), Nobelium on (-7.1).",1,-1,1,25,42.119139547711,6.846111417539982,16.39602868174297,-7.328185328185336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5402061855670104,0.24329896907216508,0.5402061855670104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,25.90103092783507,1.6547339151346683,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
9,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+6.8), Krypton off (-16.4), Nobelium on (-7.3).",1,-1,1,18,41.7249283667622,5.787965616045838,16.827125119388725,-8.506208213944612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3006067291781579,0.2035300606729179,0.24324324324324337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,25.241036955322677,0.8558548881851683,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
10,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+5.8), Krypton off (-16.8), Nobelium on (-8.5).",1,-1,1,19,41.60326695010071,5.4614007607965895,16.960170060416193,-8.869769523383315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26361031518624656,0.19738936644380778,0.1973893664438078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,22.179560649474702,0.6502271050370025,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
11,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+5.5), Krypton off (-17.0), Nobelium off (+8.9).",1,-1,-1,46,42.7386674341632,4.704130090660513,15.929917973809172,-9.968772485249685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2486014768404566,0.1948981875139853,0.17878720071604398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,38.97426717386442,0.7449389167622201,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
12,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+4.7), Krypton off (-15.9), Nobelium off (+10.0).",1,-1,-1,49,43.63410754056635,4.106904231625823,15.117403754374802,-10.835507476932875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23053676788027067,0.16146208087494607,0.14073967477334876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,41.48165203626422,0.5973992658690195,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
13,0,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+4.1), Krypton on (+15.1), Nobelium off (+10.8).",1,1,-1,73,43.61853658536587,4.026341463414617,15.02746716697936,-10.818686679174494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22197475872308847,0.14561459327606324,0.12270654364195571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,73.69392300349985,0.642801166533385,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
14,0,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+4.0), Krypton on (+15.0), Nobelium off (+10.8).",1,1,-1,86,43.83572382556182,5.150049358341562,16.28192323326171,-11.053307008884506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20292682926829278,0.12187617260787995,0.12187617260787996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,73.49103189493434,0.5407242728156445,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
15,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+5.2), Krypton off (-16.3), Nobelium on (-11.1).",1,-1,1,11,43.64858670741024,4.181818181818166,16.469060351413287,-12.119174942704358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924975320829221,0.10887869461703735,0.12142152023692007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,21.650542941757163,0.5405565484142836,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
16,0,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-4.2), Krypton on (+16.5), Nobelium off (+12.1).",-1,1,-1,73,44.26879045707664,3.333493512734247,16.214800576645835,-12.739378692370744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181819,0.10847975553857908,0.1084797555385791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,68.05500381970973,0.7679604013218861,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
17,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+3.3), Krypton off (-16.2), Nobelium off (+12.7).",1,-1,-1,51,44.77523219814243,3.0253411306042786,15.622612085769976,-13.245820433436531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1350312349831812,0.10427679000480539,0.08347231251943354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,44.12686208553579,0.4822659952235559,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
18,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-3.0), Krypton off (-15.6), Nobelium on (-13.2).",-1,-1,1,11,44.59456838021339,3.2838667959909387,15.833864486628793,-13.213754560990251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325536062378168,0.09512670565302145,0.07678018575851395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,12.88145854833165,0.6996977085748768,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
19,0,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+3.3), Krypton on (+15.8), Nobelium off (+13.2).",1,1,-1,82,44.72204855080854,3.5868035454697385,16.178315515932745,-13.273088649608274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442935661170387,0.07634751281695996,0.07634751281695998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,76.92605422382337,0.44357373179161663,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
20,0,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+3.6), Krypton on (+16.2), Nobelium off (+13.3).",1,1,-1,76,44.68406748201916,3.4965474572713156,16.075690784749156,-13.255410824964374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016337977435583,0.07083220768528167,0.07618386013662154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,77.76025626181928,0.4054737208362062,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
21,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+3.5), Krypton off (-16.1), Nobelium on (-13.3).",1,-1,1,16,44.613117054571305,3.3279448286049096,16.110758237395796,-13.449163104591152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09710207373526457,0.06687437163722339,0.07606642139803126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,18.84951332957695,0.4435098943337143,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
22,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+3.3), Krypton off (-16.1), Nobelium on (-13.4).",1,-1,1,28,44.81880892159116,3.816739480340299,16.009094441052646,-12.887457283085284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09291246988007425,0.06669313219531561,0.07053371123646338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,18.381140541189268,0.40542495881753265,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
23,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-3.8), Krypton off (-16.0), Nobelium on (-12.9).",-1,-1,1,17,45.194378074490515,3.330147575544615,15.650035137034443,-12.986366830639485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08990572545412741,0.06656306245589554,0.06656306245589555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,12.105517717112937,0.5454574286809913,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
24,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-3.3), Krypton off (-15.7), Nobelium on (-13.0).",-1,-1,1,19,45.5546779076299,2.8633387848028207,15.305573920435068,-13.081255064150037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07708148736594458,0.059580188823367665,0.06603318158208318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,13.227828531271973,0.47885408145269304,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
25,0,B,1,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury on (+2.9), Krypton on (+15.3), Nobelium off (+13.1).",1,1,-1,78,45.5903181067694,2.900283984589983,15.354958723170073,-13.09586791414419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06904145270891639,0.05520234230920272,0.06570097778484758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,76.80484567701782,0.3592016758621236,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
26,0,B,0,0,exploit,estimated effects favor this planet,"Exploit Planet 1 because estimated effects favor this planet: Mercury off (-2.9), Krypton off (-15.4), Nobelium on (-13.1).",-1,-1,1,24,46.12044655316773,2.2488380314447802,14.883672899804647,-13.237707693738942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06796257567418823,0.053274628508530555,0.0655321959273528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,D,A,C,14.239207484865158,0.42797085576555344,0.0,2.0,0.0,2.0,0.0,2.0,16,"UCB(reg=1, k=0.5)",1,0.5
